book,book_num,chapter,chapter_num,character,full_text,character_words,mention_appa,director,imdb_rating
Earth,2,Bitter Work,9,Iroh,"If you let the energy in your own body flow, the lightning will follow it. You must create a pathway from your fingertips, up your arm to your shoulder, then down into your stomach. The stomach is the source of energy in your body. It is called the sea of chi. Only in my case it is more like a vast ocean. [Laughs.] From the stomach, you direct it up again, and out the other arm. The stomach detour is critical. You must not let the lightning pass through your heart, or the damage could be deadly. You may wish to try a physical motion, to get a feel for the pathways' flow, like this. [The two begin to practice the redirection motion.] Now, are you focusing your energy? Can you feel your own chi flowing in, down, up, and out?","If you let the energy in your own body flow, the lightning will follow it. You must create a pathway from your fingertips, up your arm to your shoulder, then down into your stomach. The stomach is the source of energy in your body. It is called the sea of chi. Only in my case it is more like a vast ocean.  From the stomach, you direct it up again, and out the other arm. The stomach detour is critical. You must not let the lightning pass through your heart, or the damage could be deadly. You may wish to try a physical motion, to get a feel for the pathways' flow, like this.  Now, are you focusing your energy? Can you feel your own chi flowing in, down, up, and out?",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Zuko,I think so.,I think so.,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Iroh,"Come on, you've got to feel the flow. [They practice the motion for a few minutes.] Excellent! You've got it!","Come on, you've got to feel the flow.  Excellent! You've got it!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Zuko,"Great, I'm ready to try it with real lightning!","Great, I'm ready to try it with real lightning!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Iroh,"What, are you crazy? Lightning is very dangerous!","What, are you crazy? Lightning is very dangerous!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Zuko,I thought that was the point! You teaching me to protect myself from it!,I thought that was the point! You teaching me to protect myself from it!,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Iroh,"Yeah! But I'm not going to shoot lightning at you! If you're lucky, you will never have to use this technique at all!","Yeah! But I'm not going to shoot lightning at you! If you're lucky, you will never have to use this technique at all!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Zuko,"Well, if you won't help me, I'll find my own lightning. [Rides away.]","Well, if you won't help me, I'll find my own lightning.",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,"Hey there, we found your cub! See, we have no problem with you! We're friendly!","Hey there, we found your cub! See, we have no problem with you! We're friendly!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Sokka,"Aang, this is bad, you've got to get me out of here!","Aang, this is bad, you've got to get me out of here!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Sokka,"This is really bad! Please Aang, you have to earthbend me out, there's no other way!","This is really bad! Please Aang, you have to earthbend me out, there's no other way!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,"Oh no! [Gets on top of a rock to try and distract the saber-tooth moose-lion.] Woo-hoo, look at me!","Oh no!  Woo-hoo, look at me!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Sokka,"Please, don't leave me again.","Please, don't leave me again.",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,I won't.,I won't.,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Sokka,What are you doing here?,What are you doing here?,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Toph,Just enjoying the show.,Just enjoying the show.,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,What? You were there the whole time?,What? You were there the whole time?,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Toph,Pretty much.,Pretty much.,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,Why didn't you do something? Sokka was in trouble! I was in trouble! You could have gotten him out and helped us get away!,Why didn't you do something? Sokka was in trouble! I was in trouble! You could have gotten him out and helped us get away!,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Toph,Guess it just didn't occur to me. [Throws a nut down and attempts to crack it with the staff.],Guess it just didn't occur to me.,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,[Grabs hold of it.] Enough! I want my staff back! [Takes it away.],Enough! I want my staff back!,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Toph,Do it now!,Do it now!,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,What?,What?,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Toph,"Earthbend, Twinkle Toes. You just stood your ground against a crazy beast. And even more impressive, you stood your ground against me. You've got stuff.","Earthbend, Twinkle Toes. You just stood your ground against a crazy beast. And even more impressive, you stood your ground against me. You've got stuff.",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,But–,But–,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Toph,Do it!,Do it!,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Toph,You did it! You're an earthbender.,You did it! You're an earthbender.,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,I can't believe it!,I can't believe it!,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Sokka,"[Sarcastically.] Awww, this is a really wonderful, touching moment. So could you get me out of here so I can give you both a big, snuggly hug?","Awww, this is a really wonderful, touching moment. So could you get me out of here so I can give you both a big, snuggly hug?",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,"No problem, Sokka!","No problem, Sokka!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Toph,"Actually, you should probably let me do that. You're still a little new to this. You might accidentally crush him.","Actually, you should probably let me do that. You're still a little new to this. You might accidentally crush him.",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Sokka,"Yeah, no crushing, please.","Yeah, no crushing, please.",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Katara,You found him! [Embraces Sokka.],You found him!,FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Sokka,"The whole time, I was in that hole, not knowing if I was going to live or die. It makes a man to think about what's really important. I realized–","The whole time, I was in that hole, not knowing if I was going to live or die. It makes a man to think about what's really important. I realized–",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,"[Interrupting Sokka.] Hey Katara, look what I can do! [Bends a rock and slams it on the ground.]","Hey Katara, look what I can do!",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Katara,"You did it! I knew you would! [Whispering to Toph.] You tried the positive reinforcement, didn't you?","You did it! I knew you would!  You tried the positive reinforcement, didn't you?",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Toph,"[Happily.] Yep, it worked wonders.","Yep, it worked wonders.",FALSE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Aang,"Appa, Appa, I can earthbend now! The key is being completely rooted. Physically and mentally unmovable!","Appa, Appa, I can earthbend now! The key is being completely rooted. Physically and mentally unmovable!",TRUE,Ethan Spaulding,8.6
Earth,2,Bitter Work,9,Zuko,"You've always thrown everything you could at me! Well, I can take it, and now I can give it back! [Yelling as loud as he can at the storm.] Come on, strike me! You've never held back before!","You've always thrown everything you could at me! Well, I can take it, and now I can give it back!  Come on, strike me! You've never held back before!",FALSE,Ethan Spaulding,8.6
Earth,2,The Library,10,Sokka,What's out here?,What's out here?,FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Toph,"[Puts her hand on the ground.] A lot, actually. There's hundreds of little ...","A lot, actually. There's hundreds of little ...",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Aang,"[Turns around and silences Toph.] Shh! I know you can see underground, but don't ruin the surprise. Just watch. [Blows a note on the flute. A groundhog-type creature pops out of a hole in the ground and mimics the note.] Yeah! [Plays another note and another groundhog mimics it.] I'm putting an orchestra together.","Shh! I know you can see underground, but don't ruin the surprise. Just watch.  Yeah!  I'm putting an orchestra together.",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Sokka,"[Makes hand motions while looking on with annoyance.] Orchestra, huh? Well, la-di-da.","Orchestra, huh? Well, la-di-da.",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Sokka,"[Annoyed.] This is great and all, but don't we have more important things to worry about? We should be making plans.","This is great and all, but don't we have more important things to worry about? We should be making plans.",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Toph,We did make plans. We're all picking mini-vacations.,We did make plans. We're all picking mini-vacations.,FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Sokka,There's no time for vacations.,There's no time for vacations.,FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Aang,I'm learning the elements as fast as I can. I practice hard every day with Toph and Katara. I've been training my arrow off!,I'm learning the elements as fast as I can. I practice hard every day with Toph and Katara. I've been training my arrow off!,FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Katara,"[Walks next to Aang.] Yeah, what's wrong with having a little fun in our down time?","Yeah, what's wrong with having a little fun in our down time?",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Sokka,"Even if you do master all of the elements, then what? It's not like we have a map of the Fire Nation. [Gestures to the side, sarcastically.] Should we just head west until we reach the Fire Lord's house? [Knocking on an imaginary door.] Knock, knock. Hello, Fire Lord? Anybody home? I don't think so. We need some intelligence if we're going to win this war.","Even if you do master all of the elements, then what? It's not like we have a map of the Fire Nation.  Should we just head west until we reach the Fire Lord's house?  Knock, knock. Hello, Fire Lord? Anybody home? I don't think so. We need some intelligence if we're going to win this war.",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Katara,"All right, we'll finish our vacations and [Mockingly.] then we'll look for Sokka's intelligence. [Aang laughs.]","All right, we'll finish our vacations and  then we'll look for Sokka's intelligence.",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Aang,"[Opening a map and shows it to Katara.] Your turn, Katara. Where would you like to go on your mini-vacation?","Your turn, Katara. Where would you like to go on your mini-vacation?",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Katara,[Pointing at the map.] How about the Misty Palms Oasis? That sounds refreshing.,How about the Misty Palms Oasis? That sounds refreshing.,FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Aang,"Oh, yeah, I've been there. It's a pristine natural ice spring. And I usually don't use the word ""pristine"". [Cut to the symbol on the map.] It's one of nature's wonders.","Oh, yeah, I've been there. It's a pristine natural ice spring. And I usually don't use the word ""pristine"".  It's one of nature's wonders.",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Aang,Must've changed ownership since I was here. [Laughs sheepishly.],Must've changed ownership since I was here.,FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Zei,"[To the bartender.] One mango, please.","One mango, please.",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Sokka,I don't see anything wrong with having one of those fruity beverages while we plan our strategy. [Runs up to the bartender.] Excuse me.,I don't see anything wrong with having one of those fruity beverages while we plan our strategy.  Excuse me.,FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Aang,"No worries, I clean up easy. [Airbends the drink off of his clothes.]","No worries, I clean up easy.",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Zei,[Gasps.] You're a living relic.,You're a living relic.,FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Aang,"[Shrugs.] Thanks, I try.","Thanks, I try.",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Zei,"An Air Nomad, right in front of me. [Shot changes to show Katara holding an icy bowl.] Professor Zei, head of anthropology at Ba Sing Se University. [Grabs Aang's arm and points at his arrow tattoo. Camera pans to Aang's face.] Tell me, which of the air temples do you hail from?","An Air Nomad, right in front of me.  Professor Zei, head of anthropology at Ba Sing Se University.  Tell me, which of the air temples do you hail from?",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Aang,The Southern Temple.,The Southern Temple.,FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Zei,"[Measures Aang's head with a pair of calipers and speaking excitedly.] Oh, splendid! Now tell me- what was the primary agricultural product of your people?","Oh, splendid! Now tell me- what was the primary agricultural product of your people?",FALSE,Giancarlo Volpe,8.8
Earth,2,The Library,10,Aang,"[Nervously.] Uh, are fruit pies an agricultural product?","Uh, are fruit pies an agricultural product?",FALSE,Giancarlo Volpe,8.8
